zip_code,country,nuts1,nuts2,nuts3,numnuts,nuts_code
09199,ES,,,,,ES41
09200,ES,,,,,ES41
09210,ES,,,,,ES41
09211,ES,,,,,ES41
09212,ES,,,,,ES41
09213,ES,,,,,ES41
09214,ES,,,,,ES41
09215,ES,,,,,ES41
09216,ES,,,,,ES41
09217,ES,,,,,ES41
09218,ES,,,,,ES41
09219,ES,,,,,ES41
09220,ES,,,,,ES41
09226,ES,,,,,ES41
09227,ES,,,,,ES41
09228,ES,,,,,ES41
09229,ES,,,,,ES41
09230,ES,,,,,ES41
09233,ES,,,,,ES41
09239,ES,,,,,ES41
09240,ES,,,,,ES41
09244,ES,,,,,ES41
09245,ES,,,,,ES41
09246,ES,,,,,ES41
09247,ES,,,,,ES41
09248,ES,,,,,ES41
09249,ES,,,,,ES41
09250,ES,,,,,ES41
09257,ES,,,,,ES41
09258,ES,,,,,ES41
09259,ES,,,,,ES41
09260,ES,,,,,ES41
09267,ES,,,,,ES41
09268,ES,,,,,ES41
09269,ES,,,,,ES41
09270,ES,,,,,ES41
09271,ES,,,,,ES41
09272,ES,,,,,ES41
09280,ES,,,,,ES41
09285,ES,,,,,ES41
09290,ES,,,,,ES41
09292,ES,,,,,ES41
09293,ES,,,,,ES41
09294,ES,,,,,ES41
09300,ES,,,,,ES41
09310,ES,,,,,ES41
09311,ES,,,,,ES41
09312,ES,,,,,ES41
09313,ES,,,,,ES41
09314,ES,,,,,ES41
09315,ES,,,,,ES41
09316,ES,,,,,ES41
09317,ES,,,,,ES41
09318,ES,,,,,ES41
09320,ES,,,,,ES41
09330,ES,,,,,ES41
09338,ES,,,,,ES41
09339,ES,,,,,ES41
09340,ES,,,,,ES41
09341,ES,,,,,ES41
09342,ES,,,,,ES41
09343,ES,,,,,ES41
09344,ES,,,,,ES41
09345,ES,,,,,ES41
09346,ES,,,,,ES41
09347,ES,,,,,ES41
09348,ES,,,,,ES41
09349,ES,,,,,ES41
09350,ES,,,,,ES41
09351,ES,,,,,ES41
09352,ES,,,,,ES41
09353,ES,,,,,ES41
09354,ES,,,,,ES41
09360,ES,,,,,ES41
09370,ES,,,,,ES41
09390,ES,,,,,ES41
09391,ES,,,,,ES41
09400,ES,,,,,ES41
09410,ES,,,,,ES41
09430,ES,,,,,ES41
09440,ES,,,,,ES41
09441,ES,,,,,ES41
09442,ES,,,,,ES41
09443,ES,,,,,ES41
09450,ES,,,,,ES41
09451,ES,,,,,ES41
09452,ES,,,,,ES41
09453,ES,,,,,ES41
09454,ES,,,,,ES41
09460,ES,,,,,ES41
09461,ES,,,,,ES41
09462,ES,,,,,ES41
09463,ES,,,,,ES41
09471,ES,,,,,ES41
09490,ES,,,,,ES41
09491,ES,,,,,ES41
09492,ES,,,,,ES41
09493,ES,,,,,ES41
09500,ES,,,,,ES41
09510,ES,,,,,ES41
09511,ES,,,,,ES41
09512,ES,,,,,ES41
09513,ES,,,,,ES41
09514,ES,,,,,ES41
09515,ES,,,,,ES41
09530,ES,,,,,ES41
09540,ES,,,,,ES41
09549,ES,,,,,ES41
09550,ES,,,,,ES41
09551,ES,,,,,ES41
09553,ES,,,,,ES41
09554,ES,,,,,ES41
09555,ES,,,,,ES41
09556,ES,,,,,ES41
09557,ES,,,,,ES41
09558,ES,,,,,ES41
09559,ES,,,,,ES41
09560,ES,,,,,ES41
09566,ES,,,,,ES41
09567,ES,,,,,ES41
09568,ES,,,,,ES41
09569,ES,,,,,ES41
09570,ES,,,,,ES41
09571,ES,,,,,ES41
09572,ES,,,,,ES41
09573,ES,,,,,ES41
09574,ES,,,,,ES41
09575,ES,,,,,ES41
09580,ES,,,,,ES41
09585,ES,,,,,ES41
09586,ES,,,,,ES41
09587,ES,,,,,ES41
09588,ES,,,,,ES41
09589,ES,,,,,ES41
09591,ES,,,,,ES41
09592,ES,,,,,ES41
09593,ES,,,,,ES41
09594,ES,,,,,ES41
09600,ES,,,,,ES41
09610,ES,,,,,ES41
09611,ES,,,,,ES41
09612,ES,,,,,ES41
09613,ES,,,,,ES41
09614,ES,,,,,ES41
09615,ES,,,,,ES41
09616,ES,,,,,ES41
09617,ES,,,,,ES41
09618,ES,,,,,ES41
09620,ES,,,,,ES41
09631,ES,,,,,ES41
09640,ES,,,,,ES41
09641,ES,,,,,ES41
09642,ES,,,,,ES41
09645,ES,,,,,ES41
09646,ES,,,,,ES41
09647,ES,,,,,ES41
09649,ES,,,,,ES41
09650,ES,,,,,ES41
09651,ES,,,,,ES41
09652,ES,,,,,ES41
09653,ES,,,,,ES41
09654,ES,,,,,ES41
09660,ES,,,,,ES41
09670,ES,,,,,ES41
09679,ES,,,,,ES41
09680,ES,,,,,ES41
09690,ES,,,,,ES41
09691,ES,,,,,ES41
09692,ES,,,,,ES41
09693,ES,,,,,ES41
10000,ES,,,,,ES43
10001,ES,,,,,ES43
10002,ES,,,,,ES43
10003,ES,,,,,ES43
10004,ES,,,,,ES43
10005,ES,,,,,ES43
10010,ES,,,,,ES43
10070,ES,,,,,ES43
10071,ES,,,,,ES43
10080,ES,,,,,ES43
10100,ES,,,,,ES43
10109,ES,,,,,ES43
10110,ES,,,,,ES43
10120,ES,,,,,ES43
10129,ES,,,,,ES43
10130,ES,,,,,ES43
10131,ES,,,,,ES43
10132,ES,,,,,ES43
10133,ES,,,,,ES43
10134,ES,,,,,ES43
10135,ES,,,,,ES43
10136,ES,,,,,ES43
10137,ES,,,,,ES43
10140,ES,,,,,ES43
10150,ES,,,,,ES43
10160,ES,,,,,ES43
10161,ES,,,,,ES43
10162,ES,,,,,ES43
10163,ES,,,,,ES43
10164,ES,,,,,ES43
10170,ES,,,,,ES43
10180,ES,,,,,ES43
10181,ES,,,,,ES43
10182,ES,,,,,ES43
10183,ES,,,,,ES43
10184,ES,,,,,ES43
10185,ES,,,,,ES43
10186,ES,,,,,ES43
10187,ES,,,,,ES43
10188,ES,,,,,ES43
10189,ES,,,,,ES43
10190,ES,,,,,ES43
10191,ES,,,,,ES43
10192,ES,,,,,ES43
10193,ES,,,,,ES43
10194,ES,,,,,ES43
10195,ES,,,,,ES43
10198,ES,,,,,ES43
10199,ES,,,,,ES43
10200,ES,,,,,ES43
10210,ES,,,,,ES43
10220,ES,,,,,ES43
10230,ES,,,,,ES43
10240,ES,,,,,ES43
10250,ES,,,,,ES43
10251,ES,,,,,ES43
10252,ES,,,,,ES43
10260,ES,,,,,ES43
10261,ES,,,,,ES43
10262,ES,,,,,ES43
10263,ES,,,,,ES43
10269,ES,,,,,ES43
10270,ES,,,,,ES43
10271,ES,,,,,ES43
10272,ES,,,,,ES43
10280,ES,,,,,ES43
10290,ES,,,,,ES43
10291,ES,,,,,ES43
10292,ES,,,,,ES43
10300,ES,,,,,ES43
10310,ES,,,,,ES43
10317,ES,,,,,ES43
10318,ES,,,,,ES43
10319,ES,,,,,ES43
10320,ES,,,,,ES43
10328,ES,,,,,ES43
10329,ES,,,,,ES43
10330,ES,,,,,ES43
10331,ES,,,,,ES43
10332,ES,,,,,ES43
10333,ES,,,,,ES43
10334,ES,,,,,ES43
10335,ES,,,,,ES43
10340,ES,,,,,ES43
10341,ES,,,,,ES43
10350,ES,,,,,ES43
10359,ES,,,,,ES43
10360,ES,,,,,ES43
10370,ES,,,,,ES43
10371,ES,,,,,ES43
10372,ES,,,,,ES43
10373,ES,,,,,ES43
10374,ES,,,,,ES43
10380,ES,,,,,ES43
10390,ES,,,,,ES43
10391,ES,,,,,ES43
10392,ES,,,,,ES43
10393,ES,,,,,ES43
10394,ES,,,,,ES43
10396,ES,,,,,ES43
10400,ES,,,,,ES43
10410,ES,,,,,ES43
10411,ES,,,,,ES43
10412,ES,,,,,ES43
10413,ES,,,,,ES43
10414,ES,,,,,ES43
10420,ES,,,,,ES43
10430,ES,,,,,ES43
10440,ES,,,,,ES43
10450,ES,,,,,ES43
10459,ES,,,,,ES43
10460,ES,,,,,ES43
10470,ES,,,,,ES43
10480,ES,,,,,ES43
10490,ES,,,,,ES43
10491,ES,,,,,ES43
10492,ES,,,,,ES43
10493,ES,,,,,ES43
10500,ES,,,,,ES43
10510,ES,,,,,ES43
10511,ES,,,,,ES43
10512,ES,,,,,ES43
10513,ES,,,,,ES43
10514,ES,,,,,ES43
10515,ES,,,,,ES43
10516,ES,,,,,ES43
10519,ES,,,,,ES43
10520,ES,,,,,ES43
10521,ES,,,,,ES43
10528,ES,,,,,ES43
10529,ES,,,,,ES43
10530,ES,,,,,ES43
10540,ES,,,,,ES43
10550,ES,,,,,ES43
10560,ES,,,,,ES43
10570,ES,,,,,ES43
10580,ES,,,,,ES43
10590,ES,,,,,ES43
10591,ES,,,,,ES43
10592,ES,,,,,ES43
10600,ES,,,,,ES43
10610,ES,,,,,ES43
10611,ES,,,,,ES43
10612,ES,,,,,ES43
10613,ES,,,,,ES43
10614,ES,,,,,ES43
10615,ES,,,,,ES43
10616,ES,,,,,ES43
10617,ES,,,,,ES43
10620,ES,,,,,ES43
10623,ES,,,,,ES43
10624,ES,,,,,ES43
10625,ES,,,,,ES43
10626,ES,,,,,ES43
10627,ES,,,,,ES43
10628,ES,,,,,ES43
10629,ES,,,,,ES43
10630,ES,,,,,ES43
10638,ES,,,,,ES43
10639,ES,,,,,ES43
10640,ES,,,,,ES43
10649,ES,,,,,ES43
10650,ES,,,,,ES43
10660,ES,,,,,ES43
10661,ES,,,,,ES43
10662,ES,,,,,ES43
10663,ES,,,,,ES43
10664,ES,,,,,ES43
10665,ES,,,,,ES43
10666,ES,,,,,ES43
10667,ES,,,,,ES43
10670,ES,,,,,ES43
10671,ES,,,,,ES43
10672,ES,,,,,ES43
10680,ES,,,,,ES43
10690,ES,,,,,ES43
10691,ES,,,,,ES43
10692,ES,,,,,ES43
10693,ES,,,,,ES43
10694,ES,,,,,ES43
10695,ES,,,,,ES43
10696,ES,,,,,ES43
10697,ES,,,,,ES43
10700,ES,,,,,ES43
10710,ES,,,,,ES43
10711,ES,,,,,ES43
10712,ES,,,,,ES43
10720,ES,,,,,ES43
10728,ES,,,,,ES43
10729,ES,,,,,ES43
10730,ES,,,,,ES43
10739,ES,,,,,ES43
10740,ES,,,,,ES43
10748,ES,,,,,ES43
10749,ES,,,,,ES43
10750,ES,,,,,ES43
10759,ES,,,,,ES43
10800,ES,,,,,ES43
10810,ES,,,,,ES43
10811,ES,,,,,ES43
10812,ES,,,,,ES43
10813,ES,,,,,ES43
10814,ES,,,,,ES43
10815,ES,,,,,ES43
10816,ES,,,,,ES43
10817,ES,,,,,ES43
10818,ES,,,,,ES43
10820,ES,,,,,ES43
10828,ES,,,,,ES43
10829,ES,,,,,ES43
10830,ES,,,,,ES43
10839,ES,,,,,ES43
10840,ES,,,,,ES43
10848,ES,,,,,ES43
10849,ES,,,,,ES43
10850,ES,,,,,ES43
10857,ES,,,,,ES43
10858,ES,,,,,ES43
10859,ES,,,,,ES43
10860,ES,,,,,ES43
10864,ES,,,,,ES43
10865,ES,,,,,ES43
10866,ES,,,,,ES43
10867,ES,,,,,ES43
10868,ES,,,,,ES43
10869,ES,,,,,ES43
10870,ES,,,,,ES43
10879,ES,,,,,ES43
10880,ES,,,,,ES43
10881,ES,,,,,ES43
10882,ES,,,,,ES43
10883,ES,,,,,ES43
10890,ES,,,,,ES43
10891,ES,,,,,ES43
10892,ES,,,,,ES43
10893,ES,,,,,ES43
10894,ES,,,,,ES43
10895,ES,,,,,ES43
10896,ES,,,,,ES43
10900,ES,,,,,ES43
10910,ES,,,,,ES43
10930,ES,,,,,ES43
10940,ES,,,,,ES43
10950,ES,,,,,ES43
10960,ES,,,,,ES43
10970,ES,,,,,ES43
10980,ES,,,,,ES43
10990,ES,,,,,ES43
10991,ES,,,,,ES43
11000,ES,,,,,ES61
11001,ES,,,,,ES61
11002,ES,,,,,ES61
11003,ES,,,,,ES61
11004,ES,,,,,ES61
11005,ES,,,,,ES61
11006,ES,,,,,ES61
11007,ES,,,,,ES61
11008,ES,,,,,ES61
11009,ES,,,,,ES61
11010,ES,,,,,ES61
11011,ES,,,,,ES61
11012,ES,,,,,ES61
11070,ES,,,,,ES61
11071,ES,,,,,ES61
11080,ES,,,,,ES61
11100,ES,,,,,ES61
11110,ES,,,,,ES61
11120,ES,,,,,ES61
11130,ES,,,,,ES61
11138,ES,,,,,ES61
11139,ES,,,,,ES61
11140,ES,,,,,ES61
11149,ES,,,,,ES61
11150,ES,,,,,ES61
11158,ES,,,,,ES61
11159,ES,,,,,ES61
11160,ES,,,,,ES61
11170,ES,,,,,ES61
11178,ES,,,,,ES61
11179,ES,,,,,ES61
11180,ES,,,,,ES61
11190,ES,,,,,ES61
11200,ES,,,,,ES61
11201,ES,,,,,ES61
11202,ES,,,,,ES61
11203,ES,,,,,ES61
11204,ES,,,,,ES61
11205,ES,,,,,ES61
11206,ES,,,,,ES61
11207,ES,,,,,ES61
11270,ES,,,,,ES61
11271,ES,,,,,ES61
11280,ES,,,,,ES61
11300,ES,,,,,ES61
11310,ES,,,,,ES61
11311,ES,,,,,ES61
11312,ES,,,,,ES61
11313,ES,,,,,ES61
11314,ES,,,,,ES61
11315,ES,,,,,ES61
11320,ES,,,,,ES61
11330,ES,,,,,ES61
11339,ES,,,,,ES61
11340,ES,,,,,ES61
11349,ES,,,,,ES61
11350,ES,,,,,ES61
11351,ES,,,,,ES61
11360,ES,,,,,ES61
11368,ES,,,,,ES61
11369,ES,,,,,ES61
11370,ES,,,,,ES61
11379,ES,,,,,ES61
11380,ES,,,,,ES61
11390,ES,,,,,ES61
11391,ES,,,,,ES61
11392,ES,,,,,ES61
11393,ES,,,,,ES61
11400,ES,,,,,ES61
11401,ES,,,,,ES61
11402,ES,,,,,ES61
11403,ES,,,,,ES61
11404,ES,,,,,ES61
11405,ES,,,,,ES61
11406,ES,,,,,ES61
11407,ES,,,,,ES61
11408,ES,,,,,ES61
11470,ES,,,,,ES61
11471,ES,,,,,ES61
11480,ES,,,,,ES61
11500,ES,,,,,ES61
11510,ES,,,,,ES61
11518,ES,,,,,ES61
11519,ES,,,,,ES61
11520,ES,,,,,ES61
11530,ES,,,,,ES61
11540,ES,,,,,ES61
11549,ES,,,,,ES61
11550,ES,,,,,ES61
11560,ES,,,,,ES61
11570,ES,,,,,ES61
11574,ES,,,,,ES61
11579,ES,,,,,ES61
11580,ES,,,,,ES61
11590,ES,,,,,ES61
11591,ES,,,,,ES61
11592,ES,,,,,ES61
11593,ES,,,,,ES61
11594,ES,,,,,ES61
11595,ES,,,,,ES61
11596,ES,,,,,ES61
11597,ES,,,,,ES61
11600,ES,,,,,ES61
11610,ES,,,,,ES61
11611,ES,,,,,ES61
11612,ES,,,,,ES61
11620,ES,,,,,ES61
11630,ES,,,,,ES61
11638,ES,,,,,ES61
11639,ES,,,,,ES61
11640,ES,,,,,ES61
11648,ES,,,,,ES61
11649,ES,,,,,ES61
11650,ES,,,,,ES61
11659,ES,,,,,ES61
11660,ES,,,,,ES61
11670,ES,,,,,ES61
11679,ES,,,,,ES61
11680,ES,,,,,ES61
11687,ES,,,,,ES61
11688,ES,,,,,ES61
11689,ES,,,,,ES61
11690,ES,,,,,ES61
11691,ES,,,,,ES61
11692,ES,,,,,ES61
11693,ES,,,,,ES61
12000,ES,,,,,ES52
12001,ES,,,,,ES52
12002,ES,,,,,ES52
12003,ES,,,,,ES52
12004,ES,,,,,ES52
12005,ES,,,,,ES52
12006,ES,,,,,ES52
12070,ES,,,,,ES52
12071,ES,,,,,ES52
12080,ES,,,,,ES52
12100,ES,,,,,ES52
12110,ES,,,,,ES52
12118,ES,,,,,ES52
12119,ES,,,,,ES52
12120,ES,,,,,ES52
12121,ES,,,,,ES52
12122,ES,,,,,ES52
12123,ES,,,,,ES52
12124,ES,,,,,ES52
12125,ES,,,,,ES52
12126,ES,,,,,ES52
12127,ES,,,,,ES52
12130,ES,,,,,ES52
12131,ES,,,,,ES52
12132,ES,,,,,ES52
12133,ES,,,,,ES52
12134,ES,,,,,ES52
12135,ES,,,,,ES52
12140,ES,,,,,ES52
12150,ES,,,,,ES52
12159,ES,,,,,ES52
12160,ES,,,,,ES52
12161,ES,,,,,ES52
12162,ES,,,,,ES52
12163,ES,,,,,ES52
12164,ES,,,,,ES52
12165,ES,,,,,ES52
12166,ES,,,,,ES52
12170,ES,,,,,ES52
12179,ES,,,,,ES52
12180,ES,,,,,ES52
12181,ES,,,,,ES52
12182,ES,,,,,ES52
12183,ES,,,,,ES52
12184,ES,,,,,ES52
12185,ES,,,,,ES52
12186,ES,,,,,ES52
12190,ES,,,,,ES52
12191,ES,,,,,ES52
12192,ES,,,,,ES52
12193,ES,,,,,ES52
12194,ES,,,,,ES52
12200,ES,,,,,ES52
12210,ES,,,,,ES52
12220,ES,,,,,ES52
12221,ES,,,,,ES52
12222,ES,,,,,ES52
12223,ES,,,,,ES52
12224,ES,,,,,ES52
12225,ES,,,,,ES52
12230,ES,,,,,ES52
12231,ES,,,,,ES52
12232,ES,,,,,ES52
12300,ES,,,,,ES52
12310,ES,,,,,ES52
12311,ES,,,,,ES52
12312,ES,,,,,ES52
12313,ES,,,,,ES52
12314,ES,,,,,ES52
12315,ES,,,,,ES52
12316,ES,,,,,ES52
12317,ES,,,,,ES52
12318,ES,,,,,ES52
12319,ES,,,,,ES52
12320,ES,,,,,ES52
12330,ES,,,,,ES52
12340,ES,,,,,ES52
12350,ES,,,,,ES52
12360,ES,,,,,ES52
12370,ES,,,,,ES52
12400,ES,,,,,ES52
12410,ES,,,,,ES52
12412,ES,,,,,ES52
12413,ES,,,,,ES52
12414,ES,,,,,ES52
12415,ES,,,,,ES52
12420,ES,,,,,ES52
12428,ES,,,,,ES52
12429,ES,,,,,ES52
12430,ES,,,,,ES52
12431,ES,,,,,ES52
12440,ES,,,,,ES52
12447,ES,,,,,ES52
12448,ES,,,,,ES52
12449,ES,,,,,ES52
12450,ES,,,,,ES52
12460,ES,,,,,ES52
12469,ES,,,,,ES52
12470,ES,,,,,ES52
12480,ES,,,,,ES52
12489,ES,,,,,ES52
12490,ES,,,,,ES52
12499,ES,,,,,ES52
12500,ES,,,,,ES52
12510,ES,,,,,ES52
12511,ES,,,,,ES52
12512,ES,,,,,ES52
12513,ES,,,,,ES52
12520,ES,,,,,ES52
12526,ES,,,,,ES52
12527,ES,,,,,ES52
12528,ES,,,,,ES52
12529,ES,,,,,ES52
12530,ES,,,,,ES52
12539,ES,,,,,ES52
12540,ES,,,,,ES52
12549,ES,,,,,ES52
12550,ES,,,,,ES52
12560,ES,,,,,ES52
12570,ES,,,,,ES52
12578,ES,,,,,ES52
12579,ES,,,,,ES52
12580,ES,,,,,ES52
12589,ES,,,,,ES52
12590,ES,,,,,ES52
12591,ES,,,,,ES52
12592,ES,,,,,ES52
12593,ES,,,,,ES52
12594,ES,,,,,ES52
12595,ES,,,,,ES52
12596,ES,,,,,ES52
12597,ES,,,,,ES52
12598,ES,,,,,ES52
12599,ES,,,,,ES52
12600,ES,,,,,ES52
12609,ES,,,,,ES52
13001,ES,,,,,ES42
13002,ES,,,,,ES42
13003,ES,,,,,ES42
13004,ES,,,,,ES42
13005,ES,,,,,ES42
13070,ES,,,,,ES42
13071,ES,,,,,ES42
13080,ES,,,,,ES42
13100,ES,,,,,ES42
13107,ES,,,,,ES42
13108,ES,,,,,ES42
13109,ES,,,,,ES42
13110,ES,,,,,ES42
13114,ES,,,,,ES42
13115,ES,,,,,ES42
13116,ES,,,,,ES42
13117,ES,,,,,ES42
13118,ES,,,,,ES42
13120,ES,,,,,ES42
13128,ES,,,,,ES42
13129,ES,,,,,ES42
13130,ES,,,,,ES42
13140,ES,,,,,ES42
13150,ES,,,,,ES42
13160,ES,,,,,ES42
13170,ES,,,,,ES42
13179,ES,,,,,ES42
13180,ES,,,,,ES42
13189,ES,,,,,ES42
13190,ES,,,,,ES42
13191,ES,,,,,ES42
13192,ES,,,,,ES42
13193,ES,,,,,ES42
13194,ES,,,,,ES42
13195,ES,,,,,ES42
13196,ES,,,,,ES42
13200,ES,,,,,ES42
13210,ES,,,,,ES42
13220,ES,,,,,ES42
13230,ES,,,,,ES42
13240,ES,,,,,ES42
13247,ES,,,,,ES42
13248,ES,,,,,ES42
13249,ES,,,,,ES42
13250,ES,,,,,ES42
13260,ES,,,,,ES42
13270,ES,,,,,ES42
13279,ES,,,,,ES42
13300,ES,,,,,ES42
13310,ES,,,,,ES42
13320,ES,,,,,ES42
13326,ES,,,,,ES42
13327,ES,,,,,ES42
13328,ES,,,,,ES42
13329,ES,,,,,ES42
13330,ES,,,,,ES42
13331,ES,,,,,ES42
13332,ES,,,,,ES42
13333,ES,,,,,ES42
13340,ES,,,,,ES42
13341,ES,,,,,ES42
13342,ES,,,,,ES42
13343,ES,,,,,ES42
13344,ES,,,,,ES42
13345,ES,,,,,ES42
13350,ES,,,,,ES42
13360,ES,,,,,ES42
13370,ES,,,,,ES42
13379,ES,,,,,ES42
13380,ES,,,,,ES42
13390,ES,,,,,ES42
13391,ES,,,,,ES42
13400,ES,,,,,ES42
13410,ES,,,,,ES42
13411,ES,,,,,ES42
13412,ES,,,,,ES42
13413,ES,,,,,ES42
13414,ES,,,,,ES42
13415,ES,,,,,ES42
13420,ES,,,,,ES42
13427,ES,,,,,ES42
13428,ES,,,,,ES42
13429,ES,,,,,ES42
13430,ES,,,,,ES42
13431,ES,,,,,ES42
13432,ES,,,,,ES42
13433,ES,,,,,ES42
13440,ES,,,,,ES42
13450,ES,,,,,ES42
13459,ES,,,,,ES42
13460,ES,,,,,ES42
13470,ES,,,,,ES42
13471,ES,,,,,ES42
13472,ES,,,,,ES42
13473,ES,,,,,ES42
13480,ES,,,,,ES42
13490,ES,,,,,ES42
13500,ES,,,,,ES42
13580,ES,,,,,ES42
13590,ES,,,,,ES42
13591,ES,,,,,ES42
13592,ES,,,,,ES42
13593,ES,,,,,ES42
13594,ES,,,,,ES42
13595,ES,,,,,ES42
13596,ES,,,,,ES42
13597,ES,,,,,ES42
13598,ES,,,,,ES42
13600,ES,,,,,ES42
13610,ES,,,,,ES42
13619,ES,,,,,ES42
13620,ES,,,,,ES42
13630,ES,,,,,ES42
13640,ES,,,,,ES42
13650,ES,,,,,ES42
13660,ES,,,,,ES42
13670,ES,,,,,ES42
13679,ES,,,,,ES42
13680,ES,,,,,ES42
13690,ES,,,,,ES42
13700,ES,,,,,ES42
13710,ES,,,,,ES42
13720,ES,,,,,ES42
13730,ES,,,,,ES42
13738,ES,,,,,ES42
13739,ES,,,,,ES42
13740,ES,,,,,ES42
13750,ES,,,,,ES42
13760,ES,,,,,ES42
13768,ES,,,,,ES42
13770,ES,,,,,ES42
13779,ES,,,,,ES42
14000,ES,,,,,ES61
14001,ES,,,,,ES61
14002,ES,,,,,ES61
14003,ES,,,,,ES61
14004,ES,,,,,ES61
14005,ES,,,,,ES61
14006,ES,,,,,ES61
14007,ES,,,,,ES61
14008,ES,,,,,ES61
14009,ES,,,,,ES61
14010,ES,,,,,ES61
14011,ES,,,,,ES61
14012,ES,,,,,ES61
14013,ES,,,,,ES61
14014,ES,,,,,ES61
14015,ES,,,,,ES61
14029,ES,,,,,ES61
14070,ES,,,,,ES61
14071,ES,,,,,ES61
14080,ES,,,,,ES61
14100,ES,,,,,ES61
14110,ES,,,,,ES61
14111,ES,,,,,ES61
14112,ES,,,,,ES61
14113,ES,,,,,ES61
14115,ES,,,,,ES61
14120,ES,,,,,ES61
14129,ES,,,,,ES61
14130,ES,,,,,ES61
14140,ES,,,,,ES61
14150,ES,,,,,ES61
14190,ES,,,,,ES61
14191,ES,,,,,ES61
14192,ES,,,,,ES61
14193,ES,,,,,ES61
14200,ES,,,,,ES61
14206,ES,,,,,ES61
14207,ES,,,,,ES61
14208,ES,,,,,ES61
14209,ES,,,,,ES61
14210,ES,,,,,ES61
14220,ES,,,,,ES61
14230,ES,,,,,ES61
14240,ES,,,,,ES61
14248,ES,,,,,ES61
14249,ES,,,,,ES61
14250,ES,,,,,ES61
14260,ES,,,,,ES61
14270,ES,,,,,ES61
14280,ES,,,,,ES61
14290,ES,,,,,ES61
14297,ES,,,,,ES61
14298,ES,,,,,ES61
14299,ES,,,,,ES61
14300,ES,,,,,ES61
14310,ES,,,,,ES61
14320,ES,,,,,ES61
14330,ES,,,,,ES61
14350,ES,,,,,ES61
14400,ES,,,,,ES61
14410,ES,,,,,ES61
14412,ES,,,,,ES61
14413,ES,,,,,ES61
14420,ES,,,,,ES61
14430,ES,,,,,ES61
14439,ES,,,,,ES61
14440,ES,,,,,ES61
14445,ES,,,,,ES61
14446,ES,,,,,ES61
14447,ES,,,,,ES61
14448,ES,,,,,ES61
14449,ES,,,,,ES61
14450,ES,,,,,ES61
14460,ES,,,,,ES61
14470,ES,,,,,ES61
14480,ES,,,,,ES61
14490,ES,,,,,ES61
14491,ES,,,,,ES61
14500,ES,,,,,ES61
14510,ES,,,,,ES61
14511,ES,,,,,ES61
14512,ES,,,,,ES61
14520,ES,,,,,ES61
14530,ES,,,,,ES61
14540,ES,,,,,ES61
14546,ES,,,,,ES61
14547,ES,,,,,ES61
14548,ES,,,,,ES61
14549,ES,,,,,ES61
14550,ES,,,,,ES61
14600,ES,,,,,ES61
14610,ES,,,,,ES61
14620,ES,,,,,ES61
14630,ES,,,,,ES61
14640,ES,,,,,ES61
14650,ES,,,,,ES61
14659,ES,,,,,ES61
14660,ES,,,,,ES61
14670,ES,,,,,ES61
14700,ES,,,,,ES61
14709,ES,,,,,ES61
14710,ES,,,,,ES61
14711,ES,,,,,ES61
14719,ES,,,,,ES61
14720,ES,,,,,ES61
14729,ES,,,,,ES61
14730,ES,,,,,ES61
14739,ES,,,,,ES61
14740,ES,,,,,ES61
14749,ES,,,,,ES61
14800,ES,,,,,ES61
14810,ES,,,,,ES61
14811,ES,,,,,ES61
14812,ES,,,,,ES61
14813,ES,,,,,ES61
14814,ES,,,,,ES61
14815,ES,,,,,ES61
14816,ES,,,,,ES61
14817,ES,,,,,ES61
14820,ES,,,,,ES61
14830,ES,,,,,ES61
14840,ES,,,,,ES61
14850,ES,,,,,ES61
14857,ES,,,,,ES61
14858,ES,,,,,ES61
14859,ES,,,,,ES61
14860,ES,,,,,ES61
14870,ES,,,,,ES61
14880,ES,,,,,ES61
14900,ES,,,,,ES61
14910,ES,,,,,ES61
14911,ES,,,,,ES61
14912,ES,,,,,ES61
14913,ES,,,,,ES61
14914,ES,,,,,ES61
14915,ES,,,,,ES61
14920,ES,,,,,ES61
14930,ES,,,,,ES61
14940,ES,,,,,ES61
14950,ES,,,,,ES61
14960,ES,,,,,ES61
14970,ES,,,,,ES61
14978,ES,,,,,ES61
14979,ES,,,,,ES61
15001,ES,,,,,ES11
15002,ES,,,,,ES11
15003,ES,,,,,ES11
15004,ES,,,,,ES11
15005,ES,,,,,ES11
15006,ES,,,,,ES11
15007,ES,,,,,ES11
15008,ES,,,,,ES11
15009,ES,,,,,ES11
15010,ES,,,,,ES11
15011,ES,,,,,ES11
15070,ES,,,,,ES11
15071,ES,,,,,ES11
15080,ES,,,,,ES11
15100,ES,,,,,ES11
15102,ES,,,,,ES11
15105,ES,,,,,ES11
15106,ES,,,,,ES11
15107,ES,,,,,ES11
15108,ES,,,,,ES11
15109,ES,,,,,ES11
15110,ES,,,,,ES11
15111,ES,,,,,ES11
15112,ES,,,,,ES11
15113,ES,,,,,ES11
15114,ES,,,,,ES11
15115,ES,,,,,ES11
15116,ES,,,,,ES11
15117,ES,,,,,ES11
15118,ES,,,,,ES11
15119,ES,,,,,ES11
15121,ES,,,,,ES11
15122,ES,,,,,ES11
15123,ES,,,,,ES11
15124,ES,,,,,ES11
15125,ES,,,,,ES11
15126,ES,,,,,ES11
15127,ES,,,,,ES11
15128,ES,,,,,ES11
15129,ES,,,,,ES11
